Transaction,Item,period_day,weekday_weekend,Hour,Day,Month,Tanggal,JamMenit
6518,12,1.0,0,13,0,2,2017-02-13,13:33
6518,2,1.0,0,13,0,2,2017-02-13,13:33
6518,2,1.0,0,13,0,2,2017-02-13,13:33
6519,30,1.0,0,13,0,2,2017-02-13,13:44
6519,11,1.0,0,13,0,2,2017-02-13,13:44
6519,0,1.0,0,13,0,2,2017-02-13,13:44
6519,29,1.0,0,13,0,2,2017-02-13,13:44
6519,5,1.0,0,13,0,2,2017-02-13,13:44
6519,5,1.0,0,13,0,2,2017-02-13,13:44
6519,5,1.0,0,13,0,2,2017-02-13,13:44
6519,8,1.0,0,13,0,2,2017-02-13,13:44
6519,8,1.0,0,13,0,2,2017-02-13,13:44
6520,3,1.0,0,14,0,2,2017-02-13,14:03
6521,14,1.0,0,14,0,2,2017-02-13,14:12
6521,1,1.0,0,14,0,2,2017-02-13,14:12
6521,5,1.0,0,14,0,2,2017-02-13,14:12
6521,12,1.0,0,14,0,2,2017-02-13,14:12
6522,3,1.0,0,14,0,2,2017-02-13,14:13
6522,0,1.0,0,14,0,2,2017-02-13,14:13
6522,8,1.0,0,14,0,2,2017-02-13,14:13
6522,30,1.0,0,14,0,2,2017-02-13,14:13
6523,14,1.0,0,14,0,2,2017-02-13,14:16
6523,28,1.0,0,14,0,2,2017-02-13,14:16
6523,29,1.0,0,14,0,2,2017-02-13,14:16
6523,6,1.0,0,14,0,2,2017-02-13,14:16
6523,9,1.0,0,14,0,2,2017-02-13,14:16
6524,0,1.0,0,14,0,2,2017-02-13,14:21
6524,0,1.0,0,14,0,2,2017-02-13,14:21
6524,19,1.0,0,14,0,2,2017-02-13,14:21
6524,8,1.0,0,14,0,2,2017-02-13,14:21
6525,0,1.0,0,14,0,2,2017-02-13,14:44
6525,1,1.0,0,14,0,2,2017-02-13,14:44
6525,12,1.0,0,14,0,2,2017-02-13,14:44
6525,5,1.0,0,14,0,2,2017-02-13,14:44
6526,1,1.0,0,14,0,2,2017-02-13,14:57
6526,19,1.0,0,14,0,2,2017-02-13,14:57
6527,1,1.0,0,14,0,2,2017-02-13,14:58
6528,2,1.0,0,15,0,2,2017-02-13,15:00
6528,5,1.0,0,15,0,2,2017-02-13,15:00
6529,19,1.0,0,15,0,2,2017-02-13,15:09
6529,1,1.0,0,15,0,2,2017-02-13,15:09
6529,0,1.0,0,15,0,2,2017-02-13,15:09
6530,5,1.0,0,15,0,2,2017-02-13,15:22
6530,5,1.0,0,15,0,2,2017-02-13,15:22
6530,14,1.0,0,15,0,2,2017-02-13,15:22
6530,2,1.0,0,15,0,2,2017-02-13,15:22
6531,3,1.0,0,15,0,2,2017-02-13,15:23
6532,20,1.0,0,15,0,2,2017-02-13,15:25
6532,0,1.0,0,15,0,2,2017-02-13,15:25
6533,2,1.0,0,15,0,2,2017-02-13,15:53
6533,0,1.0,0,15,0,2,2017-02-13,15:53
6533,12,1.0,0,15,0,2,2017-02-13,15:53
6533,3,1.0,0,15,0,2,2017-02-13,15:53
6534,1,1.0,0,15,0,2,2017-02-13,15:54
6534,0,1.0,0,15,0,2,2017-02-13,15:54
6535,29,1.0,0,15,0,2,2017-02-13,15:56
6535,0,1.0,0,15,0,2,2017-02-13,15:56
6536,0,1.0,0,16,0,2,2017-02-13,16:01
6536,0,1.0,0,16,0,2,2017-02-13,16:01
6537,1,1.0,0,16,0,2,2017-02-13,16:23
6537,0,1.0,0,16,0,2,2017-02-13,16:23
6538,2,1.0,0,16,0,2,2017-02-13,16:29
6538,43,1.0,0,16,0,2,2017-02-13,16:29
6539,0,2.0,0,17,0,2,2017-02-13,17:07
6539,0,2.0,0,17,0,2,2017-02-13,17:07
6540,2,2.0,0,17,0,2,2017-02-13,17:51
6540,7,2.0,0,17,0,2,2017-02-13,17:51
6540,3,2.0,0,17,0,2,2017-02-13,17:51
6540,21,2.0,0,17,0,2,2017-02-13,17:51
6540,16,2.0,0,17,0,2,2017-02-13,17:51
6540,1,2.0,0,17,0,2,2017-02-13,17:51
6541,1,2.0,0,17,0,2,2017-02-13,17:55
6542,0,0.0,0,8,1,2,2017-02-14,08:16
6542,1,0.0,0,8,1,2,2017-02-14,08:16
6542,3,0.0,0,8,1,2,2017-02-14,08:16
6543,19,0.0,0,8,1,2,2017-02-14,08:31
6543,0,0.0,0,8,1,2,2017-02-14,08:31
6544,1,0.0,0,8,1,2,2017-02-14,08:55
6544,1,0.0,0,8,1,2,2017-02-14,08:55
6545,48,0.0,0,8,1,2,2017-02-14,08:56
6546,6,0.0,0,9,1,2,2017-02-14,09:33
6546,19,0.0,0,9,1,2,2017-02-14,09:33
6547,0,0.0,0,9,1,2,2017-02-14,09:54
6547,0,0.0,0,9,1,2,2017-02-14,09:54
6548,0,0.0,0,10,1,2,2017-02-14,10:03
6548,1,0.0,0,10,1,2,2017-02-14,10:03
6548,38,0.0,0,10,1,2,2017-02-14,10:03
6548,43,0.0,0,10,1,2,2017-02-14,10:03
6549,1,0.0,0,10,1,2,2017-02-14,10:48
6549,4,0.0,0,10,1,2,2017-02-14,10:48
6550,2,0.0,0,11,1,2,2017-02-14,11:02
6551,0,0.0,0,11,1,2,2017-02-14,11:09
6551,2,0.0,0,11,1,2,2017-02-14,11:09
6551,3,0.0,0,11,1,2,2017-02-14,11:09
6552,0,0.0,0,11,1,2,2017-02-14,11:32
6552,0,0.0,0,11,1,2,2017-02-14,11:32
6552,3,0.0,0,11,1,2,2017-02-14,11:32
6552,43,0.0,0,11,1,2,2017-02-14,11:32
6553,0,0.0,0,11,1,2,2017-02-14,11:38
6553,4,0.0,0,11,1,2,2017-02-14,11:38
6553,19,0.0,0,11,1,2,2017-02-14,11:38
6553,20,0.0,0,11,1,2,2017-02-14,11:38
6554,7,0.0,0,11,1,2,2017-02-14,11:40
6554,3,0.0,0,11,1,2,2017-02-14,11:40
6555,7,0.0,0,11,1,2,2017-02-14,11:40
6555,3,0.0,0,11,1,2,2017-02-14,11:40
6556,1,1.0,0,12,1,2,2017-02-14,12:15
6557,0,1.0,0,12,1,2,2017-02-14,12:16
6557,0,1.0,0,12,1,2,2017-02-14,12:16
6557,2,1.0,0,12,1,2,2017-02-14,12:16
6557,3,1.0,0,12,1,2,2017-02-14,12:16
6557,19,1.0,0,12,1,2,2017-02-14,12:16
6558,8,1.0,0,12,1,2,2017-02-14,12:18
6558,80,1.0,0,12,1,2,2017-02-14,12:18
6558,0,1.0,0,12,1,2,2017-02-14,12:18
6558,7,1.0,0,12,1,2,2017-02-14,12:18
6559,0,1.0,0,12,1,2,2017-02-14,12:33
6559,0,1.0,0,12,1,2,2017-02-14,12:33
6559,7,1.0,0,12,1,2,2017-02-14,12:33
6559,0,1.0,0,12,1,2,2017-02-14,12:33
6559,3,1.0,0,12,1,2,2017-02-14,12:33
6559,6,1.0,0,12,1,2,2017-02-14,12:33
6560,0,1.0,0,12,1,2,2017-02-14,12:36
6560,0,1.0,0,12,1,2,2017-02-14,12:36
6560,0,1.0,0,12,1,2,2017-02-14,12:36
6560,0,1.0,0,12,1,2,2017-02-14,12:36
6560,6,1.0,0,12,1,2,2017-02-14,12:36
6560,8,1.0,0,12,1,2,2017-02-14,12:36
6561,0,1.0,0,12,1,2,2017-02-14,12:40
6561,3,1.0,0,12,1,2,2017-02-14,12:40
6562,1,1.0,0,12,1,2,2017-02-14,12:59
6562,1,1.0,0,12,1,2,2017-02-14,12:59
6563,5,1.0,0,13,1,2,2017-02-14,13:08
6563,0,1.0,0,13,1,2,2017-02-14,13:08
6565,1,1.0,0,13,1,2,2017-02-14,13:11
6566,0,1.0,0,13,1,2,2017-02-14,13:17
6566,3,1.0,0,13,1,2,2017-02-14,13:17
6567,0,1.0,0,13,1,2,2017-02-14,13:18
6567,30,1.0,0,13,1,2,2017-02-14,13:18
6567,4,1.0,0,13,1,2,2017-02-14,13:18
6568,28,1.0,0,13,1,2,2017-02-14,13:33
6569,1,1.0,0,13,1,2,2017-02-14,13:49
6570,1,1.0,0,14,1,2,2017-02-14,14:06
6570,3,1.0,0,14,1,2,2017-02-14,14:06
6571,20,1.0,0,14,1,2,2017-02-14,14:10
6571,3,1.0,0,14,1,2,2017-02-14,14:10
6572,30,1.0,0,14,1,2,2017-02-14,14:27
6573,1,1.0,0,14,1,2,2017-02-14,14:34
6574,8,1.0,0,14,1,2,2017-02-14,14:37
6574,8,1.0,0,14,1,2,2017-02-14,14:37
6574,82,1.0,0,14,1,2,2017-02-14,14:37
6574,43,1.0,0,14,1,2,2017-02-14,14:37
6574,0,1.0,0,14,1,2,2017-02-14,14:37
6574,1,1.0,0,14,1,2,2017-02-14,14:37
6575,2,1.0,0,14,1,2,2017-02-14,14:44
6575,2,1.0,0,14,1,2,2017-02-14,14:44
6576,0,1.0,0,14,1,2,2017-02-14,14:47
6577,7,1.0,0,15,1,2,2017-02-14,15:09
6577,7,1.0,0,15,1,2,2017-02-14,15:09
6577,7,1.0,0,15,1,2,2017-02-14,15:09
6577,17,1.0,0,15,1,2,2017-02-14,15:09
6577,8,1.0,0,15,1,2,2017-02-14,15:09
6577,8,1.0,0,15,1,2,2017-02-14,15:09
6578,0,1.0,0,15,1,2,2017-02-14,15:11
6578,11,1.0,0,15,1,2,2017-02-14,15:11
6578,1,1.0,0,15,1,2,2017-02-14,15:11
6578,1,1.0,0,15,1,2,2017-02-14,15:11
6578,48,1.0,0,15,1,2,2017-02-14,15:11
6579,0,1.0,0,15,1,2,2017-02-14,15:12
6580,19,1.0,0,15,1,2,2017-02-14,15:21
6580,1,1.0,0,15,1,2,2017-02-14,15:21
6581,12,1.0,0,15,1,2,2017-02-14,15:39
6581,2,1.0,0,15,1,2,2017-02-14,15:39
6582,2,1.0,0,15,1,2,2017-02-14,15:55
6582,19,1.0,0,15,1,2,2017-02-14,15:55
6583,1,1.0,0,16,1,2,2017-02-14,16:16
6583,88,1.0,0,16,1,2,2017-02-14,16:16
6584,24,1.0,0,16,1,2,2017-02-14,16:29
6584,19,1.0,0,16,1,2,2017-02-14,16:29
6585,24,1.0,0,16,1,2,2017-02-14,16:31
6586,1,1.0,0,16,1,2,2017-02-14,16:42
6587,0,1.0,0,16,1,2,2017-02-14,16:50
6587,0,1.0,0,16,1,2,2017-02-14,16:50
6588,87,,0,23,1,2,2017-02-14,23:29
6589,87,,0,23,1,2,2017-02-14,23:38
6592,0,0.0,0,7,2,2,2017-02-15,07:58
6592,0,0.0,0,7,2,2,2017-02-15,07:58
6593,43,0.0,0,7,2,2,2017-02-15,07:59
6594,1,0.0,0,8,2,2,2017-02-15,08:37
6595,0,0.0,0,9,2,2,2017-02-15,09:54
6595,0,0.0,0,9,2,2,2017-02-15,09:54
6596,4,0.0,0,9,2,2,2017-02-15,09:56
6597,1,0.0,0,10,2,2,2017-02-15,10:24
6598,4,0.0,0,10,2,2,2017-02-15,10:34
6598,0,0.0,0,10,2,2,2017-02-15,10:34
6598,0,0.0,0,10,2,2,2017-02-15,10:34
6599,24,0.0,0,10,2,2,2017-02-15,10:50
6600,0,0.0,0,11,2,2,2017-02-15,11:12
6601,2,0.0,0,11,2,2,2017-02-15,11:16
6601,2,0.0,0,11,2,2,2017-02-15,11:16
6601,85,0.0,0,11,2,2,2017-02-15,11:16
6601,4,0.0,0,11,2,2,2017-02-15,11:16
6602,1,0.0,0,11,2,2,2017-02-15,11:22
6603,0,0.0,0,11,2,2,2017-02-15,11:26
6603,1,0.0,0,11,2,2,2017-02-15,11:26
6604,6,0.0,0,11,2,2,2017-02-15,11:55
6604,6,0.0,0,11,2,2,2017-02-15,11:55
6604,6,0.0,0,11,2,2,2017-02-15,11:55
6604,24,0.0,0,11,2,2,2017-02-15,11:55
6605,7,1.0,0,12,2,2,2017-02-15,12:00
6605,0,1.0,0,12,2,2,2017-02-15,12:00
6605,6,1.0,0,12,2,2,2017-02-15,12:00
6605,12,1.0,0,12,2,2,2017-02-15,12:00
6605,3,1.0,0,12,2,2,2017-02-15,12:00
6606,1,1.0,0,12,2,2,2017-02-15,12:07
6606,0,1.0,0,12,2,2,2017-02-15,12:07
6607,1,1.0,0,12,2,2,2017-02-15,12:28
6607,6,1.0,0,12,2,2,2017-02-15,12:28
6608,26,1.0,0,12,2,2,2017-02-15,12:29
6609,5,1.0,0,12,2,2,2017-02-15,12:44
6609,14,1.0,0,12,2,2,2017-02-15,12:44
6610,0,1.0,0,13,2,2,2017-02-15,13:06
6610,43,1.0,0,13,2,2,2017-02-15,13:06
6611,12,1.0,0,13,2,2,2017-02-15,13:22
6612,85,1.0,0,13,2,2,2017-02-15,13:25
6612,0,1.0,0,13,2,2,2017-02-15,13:25
6612,0,1.0,0,13,2,2,2017-02-15,13:25
6613,5,1.0,0,13,2,2,2017-02-15,13:46
6613,11,1.0,0,13,2,2,2017-02-15,13:46
6614,12,1.0,0,14,2,2,2017-02-15,14:11
6614,12,1.0,0,14,2,2,2017-02-15,14:11
6614,3,1.0,0,14,2,2,2017-02-15,14:11
6614,3,1.0,0,14,2,2,2017-02-15,14:11
6614,2,1.0,0,14,2,2,2017-02-15,14:11
6614,2,1.0,0,14,2,2,2017-02-15,14:11
6616,1,1.0,0,14,2,2,2017-02-15,14:16
6617,24,1.0,0,14,2,2,2017-02-15,14:23
6617,0,1.0,0,14,2,2,2017-02-15,14:23
6617,0,1.0,0,14,2,2,2017-02-15,14:23
6617,0,1.0,0,14,2,2,2017-02-15,14:23
6617,28,1.0,0,14,2,2,2017-02-15,14:23
6617,50,1.0,0,14,2,2,2017-02-15,14:23
6617,19,1.0,0,14,2,2,2017-02-15,14:23
6618,0,1.0,0,14,2,2,2017-02-15,14:40
6618,1,1.0,0,14,2,2,2017-02-15,14:40
6619,1,1.0,0,14,2,2,2017-02-15,14:41
6620,3,1.0,0,14,2,2,2017-02-15,14:54
6621,24,1.0,0,14,2,2,2017-02-15,14:56
6622,7,1.0,0,15,2,2,2017-02-15,15:24
6622,19,1.0,0,15,2,2,2017-02-15,15:24
6623,0,1.0,0,15,2,2,2017-02-15,15:26
6623,7,1.0,0,15,2,2,2017-02-15,15:26
6623,0,1.0,0,15,2,2,2017-02-15,15:26
6623,6,1.0,0,15,2,2,2017-02-15,15:26
6623,71,1.0,0,15,2,2,2017-02-15,15:26
6624,0,1.0,0,15,2,2,2017-02-15,15:34
6624,88,1.0,0,15,2,2,2017-02-15,15:34
6624,4,1.0,0,15,2,2,2017-02-15,15:34
6625,7,1.0,0,15,2,2,2017-02-15,15:43
6625,0,1.0,0,15,2,2,2017-02-15,15:43
6625,19,1.0,0,15,2,2,2017-02-15,15:43
6625,3,1.0,0,15,2,2,2017-02-15,15:43
6626,9,1.0,0,16,2,2,2017-02-15,16:54
6627,1,2.0,0,17,2,2,2017-02-15,17:18
6628,0,0.0,0,9,3,2,2017-02-16,09:08
6628,1,0.0,0,9,3,2,2017-02-16,09:08
6629,1,0.0,0,9,3,2,2017-02-16,09:20
6629,3,0.0,0,9,3,2,2017-02-16,09:20
6630,3,0.0,0,9,3,2,2017-02-16,09:58
6630,0,0.0,0,9,3,2,2017-02-16,09:58
6631,0,0.0,0,10,3,2,2017-02-16,10:02
6632,20,0.0,0,10,3,2,2017-02-16,10:15
6633,8,0.0,0,10,3,2,2017-02-16,10:27
6634,9,0.0,0,10,3,2,2017-02-16,10:34
6635,0,0.0,0,10,3,2,2017-02-16,10:39
6636,24,0.0,0,10,3,2,2017-02-16,10:48
6637,0,0.0,0,10,3,2,2017-02-16,10:55
6638,6,0.0,0,11,3,2,2017-02-16,11:23
6638,19,0.0,0,11,3,2,2017-02-16,11:23
6638,7,0.0,0,11,3,2,2017-02-16,11:23
6638,7,0.0,0,11,3,2,2017-02-16,11:23
6638,1,0.0,0,11,3,2,2017-02-16,11:23
6639,4,0.0,0,11,3,2,2017-02-16,11:38
6639,6,0.0,0,11,3,2,2017-02-16,11:38
6639,19,0.0,0,11,3,2,2017-02-16,11:38
6639,19,0.0,0,11,3,2,2017-02-16,11:38
6639,3,0.0,0,11,3,2,2017-02-16,11:38
6640,0,0.0,0,11,3,2,2017-02-16,11:55
6641,7,1.0,0,12,3,2,2017-02-16,12:02
6641,0,1.0,0,12,3,2,2017-02-16,12:02
6641,3,1.0,0,12,3,2,2017-02-16,12:02
6641,8,1.0,0,12,3,2,2017-02-16,12:02
6641,82,1.0,0,12,3,2,2017-02-16,12:02
6641,63,1.0,0,12,3,2,2017-02-16,12:02
6642,0,1.0,0,12,3,2,2017-02-16,12:05
6642,4,1.0,0,12,3,2,2017-02-16,12:05
6643,17,1.0,0,12,3,2,2017-02-16,12:12
6643,5,1.0,0,12,3,2,2017-02-16,12:12
6643,12,1.0,0,12,3,2,2017-02-16,12:12
6644,0,1.0,0,12,3,2,2017-02-16,12:19
6644,11,1.0,0,12,3,2,2017-02-16,12:19
6644,71,1.0,0,12,3,2,2017-02-16,12:19
6644,29,1.0,0,12,3,2,2017-02-16,12:19
6644,2,1.0,0,12,3,2,2017-02-16,12:19
6645,7,1.0,0,12,3,2,2017-02-16,12:20
6645,11,1.0,0,12,3,2,2017-02-16,12:20
6645,7,1.0,0,12,3,2,2017-02-16,12:20
6645,43,1.0,0,12,3,2,2017-02-16,12:20
6645,29,1.0,0,12,3,2,2017-02-16,12:20
6645,2,1.0,0,12,3,2,2017-02-16,12:20
6645,2,1.0,0,12,3,2,2017-02-16,12:20
6646,0,1.0,0,12,3,2,2017-02-16,12:24
6647,0,1.0,0,12,3,2,2017-02-16,12:33
6647,0,1.0,0,12,3,2,2017-02-16,12:33
6647,4,1.0,0,12,3,2,2017-02-16,12:33
6647,4,1.0,0,12,3,2,2017-02-16,12:33
6648,0,1.0,0,12,3,2,2017-02-16,12:45
6648,0,1.0,0,12,3,2,2017-02-16,12:45
6648,8,1.0,0,12,3,2,2017-02-16,12:45
6648,3,1.0,0,12,3,2,2017-02-16,12:45
6649,0,1.0,0,12,3,2,2017-02-16,12:45
6650,16,1.0,0,12,3,2,2017-02-16,12:47
6651,0,1.0,0,12,3,2,2017-02-16,12:53
6651,3,1.0,0,12,3,2,2017-02-16,12:53
6651,9,1.0,0,12,3,2,2017-02-16,12:53
6651,19,1.0,0,12,3,2,2017-02-16,12:53
6652,3,1.0,0,12,3,2,2017-02-16,12:54
6653,2,1.0,0,13,3,2,2017-02-16,13:02
6653,2,1.0,0,13,3,2,2017-02-16,13:02
6653,12,1.0,0,13,3,2,2017-02-16,13:02
6654,7,1.0,0,13,3,2,2017-02-16,13:30
6654,5,1.0,0,13,3,2,2017-02-16,13:30
6654,5,1.0,0,13,3,2,2017-02-16,13:30
6655,48,1.0,0,14,3,2,2017-02-16,14:10
6656,12,1.0,0,14,3,2,2017-02-16,14:10
6656,12,1.0,0,14,3,2,2017-02-16,14:10
6656,2,1.0,0,14,3,2,2017-02-16,14:10
6656,14,1.0,0,14,3,2,2017-02-16,14:10
6657,0,1.0,0,14,3,2,2017-02-16,14:12
6657,0,1.0,0,14,3,2,2017-02-16,14:12
6657,9,1.0,0,14,3,2,2017-02-16,14:12
6657,3,1.0,0,14,3,2,2017-02-16,14:12
6657,5,1.0,0,14,3,2,2017-02-16,14:12
6657,5,1.0,0,14,3,2,2017-02-16,14:12
6658,8,1.0,0,14,3,2,2017-02-16,14:26
6659,0,1.0,0,14,3,2,2017-02-16,14:27
6660,0,1.0,0,14,3,2,2017-02-16,14:29
6660,0,1.0,0,14,3,2,2017-02-16,14:29
6660,11,1.0,0,14,3,2,2017-02-16,14:29
6660,39,1.0,0,14,3,2,2017-02-16,14:29
6660,28,1.0,0,14,3,2,2017-02-16,14:29
6660,43,1.0,0,14,3,2,2017-02-16,14:29
6661,4,1.0,0,14,3,2,2017-02-16,14:40
6661,0,1.0,0,14,3,2,2017-02-16,14:40
6661,0,1.0,0,14,3,2,2017-02-16,14:40
6661,10,1.0,0,14,3,2,2017-02-16,14:40
6661,19,1.0,0,14,3,2,2017-02-16,14:40
6662,1,1.0,0,15,3,2,2017-02-16,15:10
6663,24,1.0,0,15,3,2,2017-02-16,15:19
6664,48,1.0,0,15,3,2,2017-02-16,15:21
6664,9,1.0,0,15,3,2,2017-02-16,15:21
6664,8,1.0,0,15,3,2,2017-02-16,15:21
6664,8,1.0,0,15,3,2,2017-02-16,15:21
6665,8,1.0,0,15,3,2,2017-02-16,15:26
6665,20,1.0,0,15,3,2,2017-02-16,15:26
6666,24,1.0,0,15,3,2,2017-02-16,15:28
6666,3,1.0,0,15,3,2,2017-02-16,15:28
6667,3,1.0,0,15,3,2,2017-02-16,15:34
6668,1,1.0,0,15,3,2,2017-02-16,15:45
6669,0,1.0,0,15,3,2,2017-02-16,15:52
6670,2,1.0,0,15,3,2,2017-02-16,15:58
6670,6,1.0,0,15,3,2,2017-02-16,15:58
6671,1,2.0,0,17,3,2,2017-02-16,17:19
6672,0,0.0,0,8,4,2,2017-02-17,08:14
6673,1,0.0,0,9,4,2,2017-02-17,09:23
6674,0,0.0,0,9,4,2,2017-02-17,09:24
6674,0,0.0,0,9,4,2,2017-02-17,09:24
6674,4,0.0,0,9,4,2,2017-02-17,09:24
6674,6,0.0,0,9,4,2,2017-02-17,09:24
6675,71,0.0,0,9,4,2,2017-02-17,09:49
6675,0,0.0,0,9,4,2,2017-02-17,09:49
6675,1,0.0,0,9,4,2,2017-02-17,09:49
6676,0,0.0,0,9,4,2,2017-02-17,09:50
6677,82,0.0,0,9,4,2,2017-02-17,09:54
6677,2,0.0,0,9,4,2,2017-02-17,09:54
6678,0,0.0,0,9,4,2,2017-02-17,09:57
6678,82,0.0,0,9,4,2,2017-02-17,09:57
6678,1,0.0,0,9,4,2,2017-02-17,09:57
6679,2,0.0,0,10,4,2,2017-02-17,10:38
6679,0,0.0,0,10,4,2,2017-02-17,10:38
6679,8,0.0,0,10,4,2,2017-02-17,10:38
6679,8,0.0,0,10,4,2,2017-02-17,10:38
6680,1,0.0,0,10,4,2,2017-02-17,10:45
6680,1,0.0,0,10,4,2,2017-02-17,10:45
6681,13,0.0,0,10,4,2,2017-02-17,10:50
6681,24,0.0,0,10,4,2,2017-02-17,10:50
6682,20,0.0,0,10,4,2,2017-02-17,10:50
6683,1,0.0,0,11,4,2,2017-02-17,11:02
6684,3,0.0,0,11,4,2,2017-02-17,11:05
6684,8,0.0,0,11,4,2,2017-02-17,11:05
6684,0,0.0,0,11,4,2,2017-02-17,11:05
6684,0,0.0,0,11,4,2,2017-02-17,11:05
6685,0,0.0,0,11,4,2,2017-02-17,11:08
6685,2,0.0,0,11,4,2,2017-02-17,11:08
6685,80,0.0,0,11,4,2,2017-02-17,11:08
6685,1,0.0,0,11,4,2,2017-02-17,11:08
6686,0,0.0,0,11,4,2,2017-02-17,11:08
6687,2,0.0,0,11,4,2,2017-02-17,11:09
6687,3,0.0,0,11,4,2,2017-02-17,11:09
6688,4,0.0,0,11,4,2,2017-02-17,11:11
6688,0,0.0,0,11,4,2,2017-02-17,11:11
6688,0,0.0,0,11,4,2,2017-02-17,11:11
6689,20,0.0,0,11,4,2,2017-02-17,11:13
6690,11,0.0,0,11,4,2,2017-02-17,11:31
6690,1,0.0,0,11,4,2,2017-02-17,11:31
6690,5,0.0,0,11,4,2,2017-02-17,11:31
6690,5,0.0,0,11,4,2,2017-02-17,11:31
6690,5,0.0,0,11,4,2,2017-02-17,11:31
6690,30,0.0,0,11,4,2,2017-02-17,11:31
6691,1,0.0,0,11,4,2,2017-02-17,11:43
6691,1,0.0,0,11,4,2,2017-02-17,11:43
6691,2,0.0,0,11,4,2,2017-02-17,11:43
6691,71,0.0,0,11,4,2,2017-02-17,11:43
6691,33,0.0,0,11,4,2,2017-02-17,11:43
6692,1,0.0,0,11,4,2,2017-02-17,11:43
6692,2,0.0,0,11,4,2,2017-02-17,11:43
6693,11,0.0,0,11,4,2,2017-02-17,11:46
6693,0,0.0,0,11,4,2,2017-02-17,11:46
6693,0,0.0,0,11,4,2,2017-02-17,11:46
6693,7,0.0,0,11,4,2,2017-02-17,11:46
6693,7,0.0,0,11,4,2,2017-02-17,11:46
6693,58,0.0,0,11,4,2,2017-02-17,11:46
6693,71,0.0,0,11,4,2,2017-02-17,11:46
6694,9,0.0,0,11,4,2,2017-02-17,11:49
6694,4,0.0,0,11,4,2,2017-02-17,11:49
6694,11,0.0,0,11,4,2,2017-02-17,11:49
6694,1,0.0,0,11,4,2,2017-02-17,11:49
6694,80,0.0,0,11,4,2,2017-02-17,11:49
6695,3,0.0,0,11,4,2,2017-02-17,11:58
6695,10,0.0,0,11,4,2,2017-02-17,11:58
6696,9,0.0,0,11,4,2,2017-02-17,11:59
6696,5,0.0,0,11,4,2,2017-02-17,11:59
6696,24,0.0,0,11,4,2,2017-02-17,11:59
6697,0,1.0,0,12,4,2,2017-02-17,12:09
6698,0,1.0,0,12,4,2,2017-02-17,12:33
6698,5,1.0,0,12,4,2,2017-02-17,12:33
6698,5,1.0,0,12,4,2,2017-02-17,12:33
6699,0,1.0,0,12,4,2,2017-02-17,12:38
6699,43,1.0,0,12,4,2,2017-02-17,12:38
6700,4,1.0,0,13,4,2,2017-02-17,13:06
6701,33,1.0,0,13,4,2,2017-02-17,13:08
6701,5,1.0,0,13,4,2,2017-02-17,13:08
6702,10,1.0,0,13,4,2,2017-02-17,13:09
6703,1,1.0,0,13,4,2,2017-02-17,13:09
6704,1,1.0,0,13,4,2,2017-02-17,13:10
6705,29,1.0,0,13,4,2,2017-02-17,13:13
6705,80,1.0,0,13,4,2,2017-02-17,13:13
6705,9,1.0,0,13,4,2,2017-02-17,13:13
6705,6,1.0,0,13,4,2,2017-02-17,13:13
6706,80,1.0,0,13,4,2,2017-02-17,13:14
6707,5,1.0,0,13,4,2,2017-02-17,13:16
6707,12,1.0,0,13,4,2,2017-02-17,13:16
6707,0,1.0,0,13,4,2,2017-02-17,13:16
6708,13,1.0,0,13,4,2,2017-02-17,13:22
6708,1,1.0,0,13,4,2,2017-02-17,13:22
6709,29,1.0,0,13,4,2,2017-02-17,13:27
6709,2,1.0,0,13,4,2,2017-02-17,13:27
6710,3,1.0,0,13,4,2,2017-02-17,13:31
6710,0,1.0,0,13,4,2,2017-02-17,13:31
6710,0,1.0,0,13,4,2,2017-02-17,13:31
6710,5,1.0,0,13,4,2,2017-02-17,13:31
6710,5,1.0,0,13,4,2,2017-02-17,13:31
6711,1,1.0,0,13,4,2,2017-02-17,13:41
6712,1,1.0,0,13,4,2,2017-02-17,13:56
6712,80,1.0,0,13,4,2,2017-02-17,13:56
6713,5,1.0,0,14,4,2,2017-02-17,14:04
6713,2,1.0,0,14,4,2,2017-02-17,14:04
6713,2,1.0,0,14,4,2,2017-02-17,14:04
6714,3,1.0,0,14,4,2,2017-02-17,14:12
6714,33,1.0,0,14,4,2,2017-02-17,14:12
6715,24,1.0,0,14,4,2,2017-02-17,14:16
6715,13,1.0,0,14,4,2,2017-02-17,14:16
6716,0,1.0,0,14,4,2,2017-02-17,14:18
6716,0,1.0,0,14,4,2,2017-02-17,14:18
6716,0,1.0,0,14,4,2,2017-02-17,14:18
6716,2,1.0,0,14,4,2,2017-02-17,14:18
6716,30,1.0,0,14,4,2,2017-02-17,14:18
6716,33,1.0,0,14,4,2,2017-02-17,14:18
6716,6,1.0,0,14,4,2,2017-02-17,14:18
6716,1,1.0,0,14,4,2,2017-02-17,14:18
6716,12,1.0,0,14,4,2,2017-02-17,14:18
6716,29,1.0,0,14,4,2,2017-02-17,14:18
6716,5,1.0,0,14,4,2,2017-02-17,14:18
6717,0,1.0,0,14,4,2,2017-02-17,14:19
6717,1,1.0,0,14,4,2,2017-02-17,14:19
6718,7,1.0,0,14,4,2,2017-02-17,14:27
6718,1,1.0,0,14,4,2,2017-02-17,14:27
6718,10,1.0,0,14,4,2,2017-02-17,14:27
